YEAR,MO,DY,HR,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,WS2M,RH2M,LOKASI,DATETIME,JAM_KATEGORI,IS_DAYTIME,BULAN,MUSIM,DURASI_AMAN_MENIT,LABEL_AMAN
2021,8,26,11,0.2,0.01,10.93,26.53,1.32,62.28,Bali,2021-08-26 11:00:00,Siang,1,8,Kemarau,2.7,0
2021,8,26,12,0.21,0.01,11.6,27.07,1.33,59.8,Bali,2021-08-26 12:00:00,Siang,1,8,Kemarau,2.6,0
2021,8,26,13,0.2,0.01,10.18,27.26,1.38,59.34,Bali,2021-08-26 13:00:00,Siang,1,8,Kemarau,2.9,0
2021,8,26,14,0.16,0.01,7.47,27.09,1.45,60.75,Bali,2021-08-26 14:00:00,Siang,1,8,Kemarau,4.0,0
2021,8,26,15,0.12,0.0,3.92,26.6,1.54,63.55,Bali,2021-08-26 15:00:00,Sore,1,8,Kemarau,7.7,0
2021,8,26,16,0.07,0.0,1.35,25.73,1.63,68.07,Bali,2021-08-26 16:00:00,Sore,1,8,Kemarau,22.2,1
2021,8,26,17,0.02,0.0,0.15,24.51,1.59,76.03,Bali,2021-08-26 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,27,6,0.0,0.0,0.03,21.91,1.6,92.29,Bali,2021-08-27 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,27,7,0.03,0.0,0.35,22.61,1.65,89.07,Bali,2021-08-27 07:00:00,Pagi,1,8,Kemarau,85.7,1
2021,8,27,8,0.08,0.0,1.95,23.79,1.7,81.32,Bali,2021-08-27 08:00:00,Pagi,1,8,Kemarau,15.4,1
2021,8,27,9,0.12,0.0,4.62,25.04,1.78,74.27,Bali,2021-08-27 09:00:00,Pagi,1,8,Kemarau,6.5,0
2021,8,27,10,0.15,0.0,6.97,26.13,1.85,69.01,Bali,2021-08-27 10:00:00,Siang,1,8,Kemarau,4.3,0
2021,8,27,11,0.18,0.01,9.52,26.76,1.95,66.06,Bali,2021-08-27 11:00:00,Siang,1,8,Kemarau,3.2,0
2021,8,27,12,0.18,0.01,9.85,27.02,2.04,64.58,Bali,2021-08-27 12:00:00,Siang,1,8,Kemarau,3.0,0
2021,8,27,13,0.17,0.01,8.48,26.93,2.09,64.83,Bali,2021-08-27 13:00:00,Siang,1,8,Kemarau,3.5,0
2021,8,27,14,0.14,0.0,6.47,26.56,2.14,66.53,Bali,2021-08-27 14:00:00,Siang,1,8,Kemarau,4.6,0
2021,8,27,15,0.1,0.0,3.35,25.98,2.16,69.05,Bali,2021-08-27 15:00:00,Sore,1,8,Kemarau,9.0,0
2021,8,27,16,0.05,0.0,1.12,25.15,2.16,72.65,Bali,2021-08-27 16:00:00,Sore,1,8,Kemarau,26.8,1
2021,8,27,17,0.02,0.0,0.12,24.13,2.03,77.91,Bali,2021-08-27 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,28,6,0.0,0.0,0.03,22.2,1.75,93.75,Bali,2021-08-28 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,28,7,0.03,0.0,0.35,22.95,1.83,90.56,Bali,2021-08-28 07:00:00,Pagi,1,8,Kemarau,85.7,1
2021,8,28,8,0.07,0.0,1.88,24.12,1.92,83.25,Bali,2021-08-28 08:00:00,Pagi,1,8,Kemarau,16.0,1
2021,8,28,9,0.12,0.0,5.0,25.43,1.95,75.39,Bali,2021-08-28 09:00:00,Pagi,1,8,Kemarau,6.0,0
2021,8,28,10,0.15,0.0,7.07,26.43,1.92,70.31,Bali,2021-08-28 10:00:00,Siang,1,8,Kemarau,4.2,0
2021,8,28,11,0.17,0.01,8.82,27.13,1.89,67.52,Bali,2021-08-28 11:00:00,Siang,1,8,Kemarau,3.4,0
2021,8,28,12,0.17,0.01,9.1,27.56,1.84,66.16,Bali,2021-08-28 12:00:00,Siang,1,8,Kemarau,3.3,0
2021,8,28,13,0.15,0.01,7.53,27.68,1.77,65.93,Bali,2021-08-28 13:00:00,Siang,1,8,Kemarau,4.0,0
2021,8,28,14,0.14,0.0,6.4,27.63,1.7,66.45,Bali,2021-08-28 14:00:00,Siang,1,8,Kemarau,4.7,0
2021,8,28,15,0.1,0.0,3.58,27.29,1.64,68.32,Bali,2021-08-28 15:00:00,Sore,1,8,Kemarau,8.4,0
2021,8,28,16,0.06,0.0,1.2,26.5,1.59,72.62,Bali,2021-08-28 16:00:00,Sore,1,8,Kemarau,25.0,1
2021,8,28,17,0.02,0.0,0.12,25.52,1.58,78.92,Bali,2021-08-28 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,29,6,0.0,0.0,0.03,22.86,1.82,94.44,Bali,2021-08-29 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,29,7,0.03,0.0,0.38,23.36,1.82,92.92,Bali,2021-08-29 07:00:00,Pagi,1,8,Kemarau,78.9,1
2021,8,29,8,0.08,0.0,2.0,24.29,1.89,87.51,Bali,2021-08-29 08:00:00,Pagi,1,8,Kemarau,15.0,1
2021,8,29,9,0.13,0.0,4.82,25.73,1.92,78.15,Bali,2021-08-29 09:00:00,Pagi,1,8,Kemarau,6.2,0
2021,8,29,10,0.17,0.01,8.02,26.81,1.86,72.44,Bali,2021-08-29 10:00:00,Siang,1,8,Kemarau,3.7,0
2021,8,29,11,0.18,0.01,9.85,27.49,1.82,69.36,Bali,2021-08-29 11:00:00,Siang,1,8,Kemarau,3.0,0
2021,8,29,12,0.2,0.01,11.07,27.78,1.81,68.35,Bali,2021-08-29 12:00:00,Siang,1,8,Kemarau,2.7,0
2021,8,29,13,0.18,0.01,9.43,27.78,1.84,68.46,Bali,2021-08-29 13:00:00,Siang,1,8,Kemarau,3.2,0
2021,8,29,14,0.15,0.0,6.95,27.57,1.93,69.39,Bali,2021-08-29 14:00:00,Siang,1,8,Kemarau,4.3,0
2021,8,29,15,0.11,0.0,3.75,27.1,2.03,71.61,Bali,2021-08-29 15:00:00,Sore,1,8,Kemarau,8.0,0
2021,8,29,16,0.06,0.0,1.23,26.25,2.13,76.03,Bali,2021-08-29 16:00:00,Sore,1,8,Kemarau,24.4,1
2021,8,29,17,0.02,0.0,0.12,25.08,2.11,82.66,Bali,2021-08-29 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,30,6,0.0,0.0,0.03,22.73,1.91,89.58,Bali,2021-08-30 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,30,7,0.03,0.0,0.38,23.38,1.91,86.78,Bali,2021-08-30 07:00:00,Pagi,1,8,Kemarau,78.9,1
2021,8,30,8,0.08,0.0,2.05,24.62,2.0,79.05,Bali,2021-08-30 08:00:00,Pagi,1,8,Kemarau,14.6,1
2021,8,30,9,0.13,0.0,5.15,25.8,2.03,72.63,Bali,2021-08-30 09:00:00,Pagi,1,8,Kemarau,5.8,0
2021,8,30,10,0.17,0.01,8.1,26.82,1.97,68.01,Bali,2021-08-30 10:00:00,Siang,1,8,Kemarau,3.7,0
2021,8,30,11,0.19,0.01,10.4,27.55,1.88,65.48,Bali,2021-08-30 11:00:00,Siang,1,8,Kemarau,2.9,0
2021,8,30,12,0.2,0.01,11.23,27.96,1.79,64.53,Bali,2021-08-30 12:00:00,Siang,1,8,Kemarau,2.7,0
2021,8,30,13,0.19,0.01,9.9,28.13,1.72,64.37,Bali,2021-08-30 13:00:00,Siang,1,8,Kemarau,3.0,0
2021,8,30,14,0.15,0.0,6.8,27.96,1.68,65.22,Bali,2021-08-30 14:00:00,Siang,1,8,Kemarau,4.4,0
2021,8,30,15,0.11,0.0,3.72,27.55,1.64,66.99,Bali,2021-08-30 15:00:00,Sore,1,8,Kemarau,8.1,0
2021,8,30,16,0.06,0.0,1.23,26.8,1.65,70.28,Bali,2021-08-30 16:00:00,Sore,1,8,Kemarau,24.4,1
2021,8,30,17,0.02,0.0,0.12,25.71,1.62,76.15,Bali,2021-08-30 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,8,31,6,0.0,0.0,0.03,22.41,1.53,90.95,Bali,2021-08-31 06:00:00,Pagi,1,8,Kemarau,120.0,1
2021,8,31,7,0.03,0.0,0.43,23.13,1.53,87.1,Bali,2021-08-31 07:00:00,Pagi,1,8,Kemarau,69.8,1
2021,8,31,8,0.09,0.0,2.2,24.48,1.63,77.97,Bali,2021-08-31 08:00:00,Pagi,1,8,Kemarau,13.6,1
2021,8,31,9,0.14,0.0,5.32,25.71,1.61,70.56,Bali,2021-08-31 09:00:00,Pagi,1,8,Kemarau,5.6,0
2021,8,31,10,0.18,0.01,8.75,26.77,1.53,65.29,Bali,2021-08-31 10:00:00,Siang,1,8,Kemarau,3.4,0
2021,8,31,11,0.21,0.01,11.25,27.61,1.49,61.94,Bali,2021-08-31 11:00:00,Siang,1,8,Kemarau,2.7,0
2021,8,31,12,0.21,0.01,12.12,28.11,1.48,60.63,Bali,2021-08-31 12:00:00,Siang,1,8,Kemarau,2.5,0
2021,8,31,13,0.2,0.01,10.55,28.25,1.5,60.66,Bali,2021-08-31 13:00:00,Siang,1,8,Kemarau,2.8,0
2021,8,31,14,0.17,0.01,7.6,28.09,1.58,61.56,Bali,2021-08-31 14:00:00,Siang,1,8,Kemarau,3.9,0
2021,8,31,15,0.12,0.0,4.12,27.55,1.67,63.76,Bali,2021-08-31 15:00:00,Sore,1,8,Kemarau,7.3,0
2021,8,31,16,0.07,0.0,1.38,26.68,1.78,67.37,Bali,2021-08-31 16:00:00,Sore,1,8,Kemarau,21.7,1
2021,8,31,17,0.02,0.0,0.12,25.43,1.73,73.99,Bali,2021-08-31 17:00:00,Sore,1,8,Kemarau,120.0,1
2021,9,1,6,0.0,0.0,0.03,21.91,1.8,92.09,Bali,2021-09-01 06:00:00,Pagi,1,9,Peralihan,120.0,1
2021,9,1,7,0.04,0.0,0.43,22.71,1.86,88.09,Bali,2021-09-01 07:00:00,Pagi,1,9,Peralihan,69.8,1
2021,9,1,8,0.09,0.0,2.25,24.0,1.86,79.86,Bali,2021-09-01 08:00:00,Pagi,1,9,Peralihan,13.3,1
2021,9,1,9,0.14,0.0,5.32,25.18,1.78,72.41,Bali,2021-09-01 09:00:00,Pagi,1,9,Peralihan,5.6,0
2021,9,1,10,0.18,0.01,8.62,26.23,1.68,66.43,Bali,2021-09-01 10:00:00,Siang,1,9,Peralihan,3.5,0
2021,9,1,11,0.21,0.01,11.1,27.12,1.6,62.05,Bali,2021-09-01 11:00:00,Siang,1,9,Peralihan,2.7,0
2021,9,1,12,0.21,0.01,11.65,27.71,1.58,59.74,Bali,2021-09-01 12:00:00,Siang,1,9,Peralihan,2.6,0
2021,9,1,13,0.2,0.01,10.12,27.92,1.59,59.54,Bali,2021-09-01 13:00:00,Siang,1,9,Peralihan,3.0,0
2021,9,1,14,0.16,0.0,6.82,27.73,1.68,60.96,Bali,2021-09-01 14:00:00,Siang,1,9,Peralihan,4.4,0
2021,9,1,15,0.12,0.0,3.9,27.17,1.79,63.66,Bali,2021-09-01 15:00:00,Sore,1,9,Peralihan,7.7,0
2021,9,1,16,0.07,0.0,1.33,26.27,1.85,67.99,Bali,2021-09-01 16:00:00,Sore,1,9,Peralihan,22.6,1
2021,9,1,17,0.02,0.0,0.12,25.04,1.79,74.53,Bali,2021-09-01 17:00:00,Sore,1,9,Peralihan,120.0,1
2021,9,2,6,0.0,0.0,0.03,21.84,1.94,89.85,Bali,2021-09-02 06:00:00,Pagi,1,9,Peralihan,120.0,1
2021,9,2,7,0.03,0.0,0.38,22.56,2.02,86.55,Bali,2021-09-02 07:00:00,Pagi,1,9,Peralihan,78.9,1
2021,9,2,8,0.08,0.0,2.08,23.79,2.04,78.86,Bali,2021-09-02 08:00:00,Pagi,1,9,Peralihan,14.4,1
2021,9,2,9,0.13,0.0,4.93,24.91,2.06,72.98,Bali,2021-09-02 09:00:00,Pagi,1,9,Peralihan,6.1,0
2021,9,2,10,0.17,0.01,8.07,25.8,2.03,69.29,Bali,2021-09-02 10:00:00,Siang,1,9,Peralihan,3.7,0
2021,9,2,11,0.19,0.01,10.2,26.47,2.02,66.81,Bali,2021-09-02 11:00:00,Siang,1,9,Peralihan,2.9,0
2021,9,2,12,0.2,0.01,11.0,26.79,2.01,65.84,Bali,2021-09-02 12:00:00,Siang,1,9,Peralihan,2.7,0
2021,9,2,13,0.18,0.01,9.43,26.93,1.98,65.68,Bali,2021-09-02 13:00:00,Siang,1,9,Peralihan,3.2,0
2021,9,2,14,0.15,0.0,6.7,26.67,1.94,67.13,Bali,2021-09-02 14:00:00,Siang,1,9,Peralihan,4.5,0
2021,9,2,15,0.11,0.0,3.65,26.15,1.9,69.56,Bali,2021-09-02 15:00:00,Sore,1,9,Peralihan,8.2,0
2021,9,2,16,0.06,0.0,1.17,25.34,1.87,73.27,Bali,2021-09-02 16:00:00,Sore,1,9,Peralihan,25.6,1
2021,9,2,17,0.02,0.0,0.12,24.3,1.82,78.75,Bali,2021-09-02 17:00:00,Sore,1,9,Peralihan,120.0,1
2021,9,3,6,0.0,0.0,0.03,22.13,1.85,89.11,Bali,2021-09-03 06:00:00,Pagi,1,9,Peralihan,120.0,1
2021,9,3,7,0.03,0.0,0.4,22.68,1.9,86.06,Bali,2021-09-03 07:00:00,Pagi,1,9,Peralihan,75.0,1
2021,9,3,8,0.08,0.0,2.05,23.63,1.95,80.09,Bali,2021-09-03 08:00:00,Pagi,1,9,Peralihan,14.6,1
2021,9,3,9,0.12,0.0,4.9,24.74,2.07,73.56,Bali,2021-09-03 09:00:00,Pagi,1,9,Peralihan,6.1,0
2021,9,3,10,0.16,0.01,7.35,25.66,2.15,69.68,Bali,2021-09-03 10:00:00,Siang,1,9,Peralihan,4.1,0
2021,9,3,11,0.2,0.01,10.38,26.37,2.19,67.48,Bali,2021-09-03 11:00:00,Siang,1,9,Peralihan,2.9,0
2021,9,3,12,0.2,0.01,11.07,26.79,2.16,66.22,Bali,2021-09-03 12:00:00,Siang,1,9,Peralihan,2.7,0
2021,9,3,13,0.19,0.01,9.85,26.84,2.12,66.28,Bali,2021-09-03 13:00:00,Siang,1,9,Peralihan,3.0,0
2021,9,3,14,0.16,0.0,7.07,26.64,2.05,67.16,Bali,2021-09-03 14:00:00,Siang,1,9,Peralihan,4.2,0
2021,9,3,15,0.11,0.0,3.67,26.23,1.99,69.0,Bali,2021-09-03 15:00:00,Sore,1,9,Peralihan,8.2,0
2021,9,3,16,0.06,0.0,1.27,25.55,1.93,71.96,Bali,2021-09-03 16:00:00,Sore,1,9,Peralihan,23.6,1
2021,9,3,17,0.02,0.0,0.12,24.53,1.82,77.26,Bali,2021-09-03 17:00:00,Sore,1,9,Peralihan,120.0,1
2021,9,4,6,0.0,0.0,0.03,22.0,1.71,89.75,Bali,2021-09-04 06:00:00,Pagi,1,9,Peralihan,120.0,1
2021,9,4,7,0.03,0.0,0.35,22.71,1.75,86.85,Bali,2021-09-04 07:00:00,Pagi,1,9,Peralihan,85.7,1
2021,9,4,8,0.06,0.0,1.75,23.95,1.8,79.28,Bali,2021-09-04 08:00:00,Pagi,1,9,Peralihan,17.1,1
2021,9,4,9,0.12,0.0,4.72,25.1,1.83,73.31,Bali,2021-09-04 09:00:00,Pagi,1,9,Peralihan,6.4,0
2021,9,4,10,0.15,0.0,7.05,26.03,1.86,69.45,Bali,2021-09-04 10:00:00,Siang,1,9,Peralihan,4.3,0
2021,9,4,11,0.17,0.01,9.2,26.57,1.91,67.63,Bali,2021-09-04 11:00:00,Siang,1,9,Peralihan,3.3,0
2021,9,4,12,0.17,0.01,9.3,26.67,1.95,67.48,Bali,2021-09-04 12:00:00,Siang,1,9,Peralihan,3.2,0
2021,9,4,13,0.16,0.01,7.93,26.59,1.97,68.06,Bali,2021-09-04 13:00:00,Siang,1,9,Peralihan,3.8,0
2021,9,4,14,0.14,0.0,6.18,26.24,1.99,70.02,Bali,2021-09-04 14:00:00,Siang,1,9,Peralihan,4.9,0
2021,9,4,15,0.09,0.0,3.03,25.71,1.99,72.83,Bali,2021-09-04 15:00:00,Sore,1,9,Peralihan,9.9,0
2021,9,4,16,0.05,0.0,1.02,25.07,1.96,76.19,Bali,2021-09-04 16:00:00,Sore,1,9,Peralihan,29.4,1
2021,9,4,17,0.01,0.0,0.1,24.16,1.87,81.2,Bali,2021-09-04 17:00:00,Sore,1,9,Peralihan,120.0,1
2021,9,5,6,0.0,0.0,0.03,22.72,1.67,90.36,Bali,2021-09-05 06:00:00,Pagi,1,9,Peralihan,120.0,1
2021,9,5,7,0.03,0.0,0.43,23.23,1.58,88.17,Bali,2021-09-05 07:00:00,Pagi,1,9,Peralihan,69.8,1
2021,9,5,8,0.07,0.0,2.12,24.24,1.48,82.2,Bali,2021-09-05 08:00:00,Pagi,1,9,Peralihan,14.2,1
2021,9,5,9,0.11,0.0,4.9,25.64,1.48,73.44,Bali,2021-09-05 09:00:00,Pagi,1,9,Peralihan,6.1,0
2021,9,5,10,0.14,0.0,6.93,26.76,1.4,67.76,Bali,2021-09-05 10:00:00,Siang,1,9,Peralihan,4.3,0
2021,9,5,11,0.17,0.01,9.15,27.55,1.35,64.56,Bali,2021-09-05 11:00:00,Siang,1,9,Peralihan,3.3,0
2021,9,5,12,0.19,0.01,10.7,28.03,1.32,63.33,Bali,2021-09-05 12:00:00,Siang,1,9,Peralihan,2.8,0
2021,9,5,13,0.18,0.01,9.27,28.25,1.33,62.83,Bali,2021-09-05 13:00:00,Siang,1,9,Peralihan,3.2,0
2021,9,5,14,0.15,0.0,6.82,28.11,1.34,63.31,Bali,2021-09-05 14:00:00,Siang,1,9,Peralihan,4.4,0
2021,9,5,15,0.11,0.0,3.92,27.58,1.36,65.32,Bali,2021-09-05 15:00:00,Sore,1,9,Peralihan,7.7,0
2021,9,5,16,0.06,0.0,1.3,26.75,1.38,69.12,Bali,2021-09-05 16:00:00,Sore,1,9,Peralihan,23.1,1
2021,9,5,17,0.02,0.0,0.12,25.73,1.43,75.13,Bali,2021-09-05 17:00:00,Sore,1,9,Peralihan,120.0,1
2021,9,6,6,0.0,0.0,0.03,22.89,1.54,93.75,Bali,2021-09-06 06:00:00,Pagi,1,9,Peralihan,120.0,1
2021,9,6,7,0.03,0.0,0.47,23.61,1.56,90.13,Bali,2021-09-06 07:00:00,Pagi,1,9,Peralihan,63.8,1
2021,9,6,8,0.08,0.0,2.3,24.84,1.54,81.59,Bali,2021-09-06 08:00:00,Pagi,1,9,Peralihan,13.0,1
2021,9,6,9,0.13,0.0,5.45,26.19,1.49,72.82,Bali,2021-09-06 09:00:00,Pagi,1,9,Peralihan,5.5,0
2021,9,6,10,0.17,0.01,8.35,27.43,1.39,66.48,Bali,2021-09-06 10:00:00,Siang,1,9,Peralihan,3.6,0
2021,9,6,11,0.2,0.01,11.15,28.36,1.21,63.14,Bali,2021-09-06 11:00:00,Siang,1,9,Peralihan,2.7,0
2021,9,6,12,0.2,0.01,11.5,29.03,1.1,60.55,Bali,2021-09-06 12:00:00,Siang,1,9,Peralihan,2.6,0
2021,9,6,13,0.19,0.01,10.18,29.39,1.07,59.13,Bali,2021-09-06 13:00:00,Siang,1,9,Peralihan,2.9,0
2021,9,6,14,0.16,0.01,7.62,29.35,1.1,59.41,Bali,2021-09-06 14:00:00,Siang,1,9,Peralihan,3.9,0
2021,9,6,15,0.12,0.0,4.15,28.92,1.19,61.22,Bali,2021-09-06 15:00:00,Sore,1,9,Peralihan,7.2,0
2021,9,6,16,0.06,0.0,1.4,28.06,1.27,65.49,Bali,2021-09-06 16:00:00,Sore,1,9,Peralihan,21.4,1
2021,9,6,17,0.02,0.0,0.15,26.72,1.3,75.12,Bali,2021-09-06 17:00:00,Sore,1,9,Peralihan,120.0,1
2021,9,7,6,0.0,0.0,0.03,23.32,1.77,94.36,Bali,2021-09-07 06:00:00,Pagi,1,9,Peralihan,120.0,1
2021,9,7,7,0.04,0.0,0.47,23.95,1.76,92.4,Bali,2021-09-07 07:00:00,Pagi,1,9,Peralihan,63.8,1
2021,9,7,8,0.09,0.0,2.4,25.11,1.83,85.27,Bali,2021-09-07 08:00:00,Pagi,1,9,Peralihan,12.5,1
2021,9,7,9,0.14,0.0,5.47,26.48,1.94,76.5,Bali,2021-09-07 09:00:00,Pagi,1,9,Peralihan,5.5,0
2021,9,7,10,0.18,0.01,8.7,27.38,1.95,71.81,Bali,2021-09-07 10:00:00,Siang,1,9,Peralihan,3.4,0
2021,9,7,11,0.2,0.01,11.05,27.97,1.94,69.08,Bali,2021-09-07 11:00:00,Siang,1,9,Peralihan,2.7,0
2021,9,7,12,0.19,0.01,11.12,28.3,1.97,67.51,Bali,2021-09-07 12:00:00,Siang,1,9,Peralihan,2.7,0
2021,9,7,13,0.16,0.01,8.77,28.37,2.07,66.98,Bali,2021-09-07 13:00:00,Siang,1,9,Peralihan,3.4,0
2021,9,7,14,0.15,0.0,6.9,28.19,2.18,67.44,Bali,2021-09-07 14:00:00,Siang,1,9,Peralihan,4.3,0
2021,9,7,15,0.1,0.0,3.8,27.74,2.27,69.0,Bali,2021-09-07 15:00:00,Sore,1,9,Peralihan,7.9,0
2021,9,7,16,0.05,0.0,1.15,27.02,2.33,72.02,Bali,2021-09-07 16:00:00,Sore,1,9,Peralihan,26.1,1
2021,9,7,17,0.02,0.0,0.12,25.93,2.26,77.99,Bali,2021-09-07 17:00:00,Sore,1,9,Peralihan,120.0,1
2021,9,8,6,0.0,0.0,0.03,23.33,2.47,88.01,Bali,2021-09-08 06:00:00,Pagi,1,9,Peralihan,120.0,1
2021,9,8,7,0.04,0.0,0.5,23.93,2.49,84.63,Bali,2021-09-08 07:00:00,Pagi,1,9,Peralihan,60.0,1
2021,9,8,8,0.09,0.0,2.45,24.95,2.57,77.76,Bali,2021-09-08 08:00:00,Pagi,1,9,Peralihan,12.2,1
2021,9,8,9,0.14,0.0,5.65,25.95,2.55,71.72,Bali,2021-09-08 09:00:00,Pagi,1,9,Peralihan,5.3,0
2021,9,8,10,0.18,0.01,9.15,26.82,2.45,66.88,Bali,2021-09-08 10:00:00,Siang,1,9,Peralihan,3.3,0
2021,9,8,11,0.21,0.01,11.88,27.42,2.35,63.68,Bali,2021-09-08 11:00:00,Siang,1,9,Peralihan,2.5,0
2021,9,8,12,0.22,0.01,12.52,27.74,2.24,62.36,Bali,2021-09-08 12:00:00,Siang,1,9,Peralihan,2.4,0
2021,9,8,13,0.2,0.01,10.95,27.82,2.19,61.99,Bali,2021-09-08 13:00:00,Siang,1,9,Peralihan,2.7,0
2021,9,8,14,0.17,0.01,7.62,27.63,2.18,62.61,Bali,2021-09-08 14:00:00,Siang,1,9,Peralihan,3.9,0
2021,9,8,15,0.12,0.0,4.05,27.19,2.21,63.88,Bali,2021-09-08 15:00:00,Sore,1,9,Peralihan,7.4,0
2021,9,8,16,0.07,0.0,1.38,26.39,2.23,67.37,Bali,2021-09-08 16:00:00,Sore,1,9,Peralihan,21.7,1
2021,9,8,17,0.02,0.0,0.12,25.2,2.16,74.24,Bali,2021-09-08 17:00:00,Sore,1,9,Peralihan,120.0,1
2021,9,9,6,0.0,0.0,0.03,22.67,2.14,91.39,Bali,2021-09-09 06:00:00,Pagi,1,9,Peralihan,120.0,1
2021,9,9,7,0.03,0.0,0.43,23.21,2.14,89.15,Bali,2021-09-09 07:00:00,Pagi,1,9,Peralihan,69.8,1
2021,9,9,8,0.08,0.0,2.12,24.3,2.15,81.61,Bali,2021-09-09 08:00:00,Pagi,1,9,Peralihan,14.2,1
2021,9,9,9,0.12,0.0,5.03,25.52,2.21,73.67,Bali,2021-09-09 09:00:00,Pagi,1,9,Peralihan,6.0,0
2021,9,9,10,0.15,0.01,7.47,26.62,2.14,68.26,Bali,2021-09-09 10:00:00,Siang,1,9,Peralihan,4.0,0
2021,9,9,11,0.2,0.01,11.02,27.35,2.06,65.38,Bali,2021-09-09 11:00:00,Siang,1,9,Peralihan,2.7,0
2021,9,9,12,0.21,0.01,11.8,27.75,1.99,64.13,Bali,2021-09-09 12:00:00,Siang,1,9,Peralihan,2.5,0
2021,9,9,13,0.19,0.01,10.1,27.9,1.93,64.01,Bali,2021-09-09 13:00:00,Siang,1,9,Peralihan,3.0,0
2021,9,9,14,0.16,0.0,7.18,27.83,1.9,64.47,Bali,2021-09-09 14:00:00,Siang,1,9,Peralihan,4.2,0
2021,9,9,15,0.11,0.0,3.72,27.45,1.9,66.17,Bali,2021-09-09 15:00:00,Sore,1,9,Peralihan,8.1,0
2021,9,9,16,0.06,0.0,1.2,26.74,1.92,69.73,Bali,2021-09-09 16:00:00,Sore,1,9,Peralihan,25.0,1
2021,9,9,17,0.02,0.0,0.12,25.62,1.89,76.45,Bali,2021-09-09 17:00:00,Sore,1,9,Peralihan,120.0,1
2021,9,10,6,0.0,0.0,0.03,23.08,1.92,92.2,Bali,2021-09-10 06:00:00,Pagi,1,9,Peralihan,120.0,1
2021,9,10,7,0.03,0.0,0.5,23.76,1.9,88.97,Bali,2021-09-10 07:00:00,Pagi,1,9,Peralihan,60.0,1
2021,9,10,8,0.08,0.0,2.35,25.02,1.86,80.95,Bali,2021-09-10 08:00:00,Pagi,1,9,Peralihan,12.8,1
2021,9,10,9,0.13,0.0,5.55,26.26,1.8,73.77,Bali,2021-09-10 09:00:00,Pagi,1,9,Peralihan,5.4,0
2021,9,10,10,0.17,0.01,8.27,27.23,1.7,69.19,Bali,2021-09-10 10:00:00,Siang,1,9,Peralihan,3.6,0
2021,9,10,11,0.19,0.01,10.52,27.9,1.62,66.63,Bali,2021-09-10 11:00:00,Siang,1,9,Peralihan,2.9,0
2021,9,10,12,0.19,0.01,10.65,28.25,1.62,65.51,Bali,2021-09-10 12:00:00,Siang,1,9,Peralihan,2.8,0
2021,9,10,13,0.17,0.01,8.88,28.32,1.66,65.39,Bali,2021-09-10 13:00:00,Siang,1,9,Peralihan,3.4,0
2021,9,10,14,0.14,0.0,6.57,28.08,1.73,66.67,Bali,2021-09-10 14:00:00,Siang,1,9,Peralihan,4.6,0
2021,9,10,15,0.09,0.0,3.5,27.56,1.81,69.41,Bali,2021-09-10 15:00:00,Sore,1,9,Peralihan,8.6,0
2021,9,10,16,0.05,0.0,1.23,26.77,1.92,73.53,Bali,2021-09-10 16:00:00,Sore,1,9,Peralihan,24.4,1
2021,9,10,17,0.02,0.0,0.15,25.6,1.91,80.47,Bali,2021-09-10 17:00:00,Sore,1,9,Peralihan,120.0,1
2021,9,11,6,0.0,0.0,0.03,23.45,2.04,92.6,Bali,2021-09-11 06:00:00,Pagi,1,9,Peralihan,120.0,1
2021,9,11,7,0.03,0.0,0.43,23.73,2.0,91.42,Bali,2021-09-11 07:00:00,Pagi,1,9,Peralihan,69.8,1
2021,9,11,8,0.06,0.0,1.85,24.25,1.96,88.55,Bali,2021-09-11 08:00:00,Pagi,1,9,Peralihan,16.2,1
2021,9,11,9,0.1,0.0,4.57,25.05,2.0,82.8,Bali,2021-09-11 09:00:00,Pagi,1,9,Peralihan,6.6,0
2021,9,11,10,0.14,0.0,6.57,25.8,1.95,78.17,Bali,2021-09-11 10:00:00,Siang,1,9,Peralihan,4.6,0
2021,9,11,11,0.16,0.01,8.73,26.34,1.89,75.13,Bali,2021-09-11 11:00:00,Siang,1,9,Peralihan,3.4,0
2021,9,11,12,0.15,0.01,8.88,26.7,1.85,73.01,Bali,2021-09-11 12:00:00,Siang,1,9,Peralihan,3.4,0
2021,9,11,13,0.14,0.01,7.25,26.88,1.82,71.96,Bali,2021-09-11 13:00:00,Siang,1,9,Peralihan,4.1,0
2021,9,11,14,0.09,0.0,4.62,26.85,1.81,72.05,Bali,2021-09-11 14:00:00,Siang,1,9,Peralihan,6.5,0
2021,9,11,15,0.07,0.0,2.67,26.5,1.85,73.52,Bali,2021-09-11 15:00:00,Sore,1,9,Peralihan,11.2,1
